id	title	txt	datetime	source	web	batch
202005121739401	国家移民管理局选派77名民警驻村扶贫支教广西三江	澎湃新闻（www.thepaper.cn）从国家移民管理局获悉，5月12日，国家移民管理局在定点扶贫的广西三江县举行驻村支教启动仪式， 77名民警将在三江县37个贫困村小学开展新一轮驻村扶贫支教活动。此次驻村扶贫支教是国家移民管理局以教育扶贫助力三江县高质量打赢脱贫攻坚战的重要举措。77名来自全国移民管理机构的民警将在一个学期的时间里，一方面承担英语、体育等课程教学，有效解决当地教育资源薄弱、师资力量紧缺等实际困难，帮助贫困学生开阔视野，坚定用知识改变命运的信心、决心；一方面宣传党的惠民政策，协助开展返贫监测等驻村帮扶工作，助力打赢脱贫攻坚战。同时，通过驻村帮扶也使支教民警接受锻炼，实现双向教育。国家移民管理局有关负责人介绍，自2019年定点扶贫广西三江县以来，国家移民管理局聚焦“两不愁三保障”，坚持扶贫与扶志扶智相结合，持续开展教育帮扶活动，对三江县贫困学生和学生家庭进行全方位帮扶。累计投入1500余万元，开展硬化上学步道、维修教室、援建图书室、捐赠教学设备等50余项系列教育帮扶举措，结对帮扶1366名贫困学生，为63个贫困村小学13447名学生和学生家庭赠送御寒物资，全力推动贫困乡村学有所教，保障贫困学生有学上、上好学。(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)	2020-05-12 17:26	澎湃新闻	pp	20200512173940
202005121739402	国际护士节丨护士不把自己当英雄，但值得尊敬	编者按：护士是新冠疫情中的英雄。5月12日是国际护士节，该节旨在纪念第一位“职业护士”弗洛伦斯·南丁格尔的生日。世界卫生组织还将今年命名为“护士年”，以纪念南丁格尔200岁诞辰。今天，马萨诸塞大学洛厄尔分校索拉蒙特护理学院院长莱斯莉·尼尔-博伊兰（Leslie Neal-Boylan）在非营利媒体网站The Conversation上发表文章，讲述了护士职业的发展与其对社会的意义，以及她们在此次新冠疫情中的特殊贡献。以下为全文编译。对世界各地的护士来说，5月12日这一天与今年都具有重大的意义。被视为英雄的护士们，长久以来一直期待被认为是健康护理的专业人员，而不是医生的附属品。现在，在新冠疫情之下，这一点能够被人们认识到，这是一件很好的事。但这并非一时，在历史上，护士始终在前线，无论是战争、传染病时期，还是其他灾难时期。我当了40年的护士，其中17年是执业护士。作为一名活跃的临床医生、研究人员、学者和教育家，我目前是马萨诸塞大学洛厄尔分校索拉蒙特护理学院的院长。在我的整个职业生涯中，护士通常被降格为次要的角色，当有人提及我们的时候，通常将我们描述为医生的协助者。直到今天，护士仍经常被人询问自己为什么没有成为医生，是我们不够聪明吗？很多人没有意识到，护理和医疗是两个截然不同的职业领域。我们很自豪能与医生和其他卫生专业人员一起工作，但我们并非他们身后的协助人员。并不是所有的护士都在病床边工作，但我们都能接触到病人的生活。很多护士都有博士学位，他们进行的是提高病人护理质量的研究。护士还能参与卫生保健政策的调整和改进。比方说，护士能在卫生保健改革中发挥重要作用，并就拟议的卫生保健规章制度向国会提出建议。他们还能指导有关卫生保健技术和保健协调的组织，并担任卫生保健组织的执行委员会成员。护理是一门技术，也是一门科学。今天，护士的角色与过去相比发生了变化，但有些事情并没有改变。护士们总是在照顾病人、健康的人和垂死的人。我们帮助人们促进健康、预防疾病。我们向病人解释发生了什么，以便他们理解自己的身体状况。护士负责守卫人们从出生到老年、从健康到疾病的全部人生历程，帮助人们渡过所有年龄阶段的健康和疾病，最终走向平和而有尊严的死亡。历史上有许许多多的例子证明了我们的职责和价值。1854年，克里米亚战争爆发，弗洛伦斯·南丁格尔带着38名志愿护士到前线照顾士兵。早在11世纪，男护士就开始为社会提供护理服务了。但在南丁格尔之前，男女护士都是由未经训练的家庭成员或士兵组成的，她们负责照顾病人和弱者。南丁格尔是第一个组织护士并提供护士一职标准化的角色和职业责任的人。因此她被誉为现代专业护理的奠基人。此外，她还是一名专业的统计学家，收集了病人的数据，以及做了什么和没做什么才能让他们康复。南丁格尔和她的护士们有效地改善了战争时期的卫生、个人卫生和营养状况，她们为病人提供照顾和安慰，她们的工作对当时士兵的存亡产生了重大的影响。19世纪60年代的美国内战将数千名训练有素的护士带到了前线，他们冒着生命危险，照顾冲突双方的士兵。其中最著名的是多萝西娅·迪克斯（Dorothea Dix），她是原住民和精神病患者权利的倡导者；同样著名的还有美国红十字会创始人克拉拉·巴顿（Clara Barton）；以及《小妇人》（Little Women）的作者路易莎·梅·奥尔科特（Louisa May Alcott）。1878年，美国田纳西州发生了黄热病大流行，护士们再次响应号召，从全国各地赶往田纳西州。这场传染病最终导致了18000人的死亡，其中很多护士都在护理病人时殉职。1917-1919年，第一次世界大战期间，美国在前线招募了超过2.2万名训练有素的护士，前来照料国内和海外的美国人。这场战争中，约有5.3万名美国人战死，而全世界约有4000万平民和军人因此丧生。一次又一次，护士们离开温暖、舒适和安全的家中，冒着风险前去照顾别人。1918年流感大流行中，全世界有5000万人死亡，也有很多护士在这场疫病中殉职。这场疫病或许是与我们今天所经历的新冠疫情最为相似的。然而护士所经历的远远不止这些，例如1916-1954年，像小儿麻痹症这样的病一直在流行，时断时续；1957-1958年还发生了全球甲型流感大流行，还有2009-2010年的H1N1，2014-2016年的埃博拉病毒流行，以及2015-2020年的寨卡病毒流行，这些疫情也同样需要持续的护理。我个人印象深刻的是始于1981年的艾滋病大流行。当时我是一名访问护士，走遍了无家可归者居住的收容所和顶级公寓，在许多病人的家中亲眼目睹了他们的境况。他们每个人都遭受着痛苦，这痛苦不仅仅来源于疾病对身体和精神的影响，也来源于耻辱。人们，甚至他们的家人，都害怕触摸病人，害怕亲吻或接近他们。对这些病人来说那是一段非常孤独的时光。我眼睁睁地看着他们的病情不断恶化，直至死去。而护士通常是这些病人唯一的帮手，有护士的存在，他们就不会孤独地死去。“9·11”事件中也能看到护士的身影。他们冒着生命危险拯救他人，是勇敢的急救人员。由于亲身前往爆炸点，他们中的很多人都患有慢性疾病。以为世界各国所做的民意调查闻名的全球绩效管理咨询公司盖洛普（Gallup）的调查显示，每年，护士都排名公众最信任的职业列表的第一。我们付出了努力艰辛的工作，因而赢得和保持了这种信任。你会发现，我们时刻都在照顾人们，无论在他们的家中，还是在公共卫生部门、疗养院和熟练的护理设施、康复医院，或是在监狱和惩教机构，也会通过电话和电脑照顾精神疾病患者，并提供卫生保健建议。只要是有人的地方，就有照顾他们的护士。作为护士，我们需要社会的什么回报？很简单，我们不把自己当作英雄，但我们确实值得尊敬。因此，公众将护士的工作服视为性感制服，或将护士当作医生的侍女，这些印象是错误和无礼的，我们反对这些，我们希望被当作专业人士来看待。新冠肺炎疫情结束后，也请不要忘记，我们永远在这里。一直以来我们都在勤勤恳恳、不顾个人安危地为社会服务。我们总是在。(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)	2020-05-12 17:26	澎湃新闻	pp	20200512173940
202005121739403	北京：社区继续落实好出入证、测温、验码、登记4个环节	北京日报客户端5月12日消息，当日下午，北京市新型冠状病毒肺炎疫情防控工作新闻发布会上，市委宣传部副部长、市政府新闻办主任、市政府新闻发言人徐和建表示，要落实各区属地责任和学校的主体责任，坚持“一校一案”，以班级为单元，实现闭环管理，有序推进复学复课。坚持不懈抓好社区防控，继续落实好出入证、测温、验码、登记4个环节工作，持续推进复工复产。酒吧、室内、儿童游乐场、健身房等场所，要严格落实测温、验码、限流和通风消毒等措施，做好物资保障工作，支持产业链供应链防疫需要，帮助企业开拓市场，引导市民做好个人防护，按照指引科学佩戴口罩，加强自我健康管理。（原标题《北京：社区继续落实好出入证、测温、验码、登记4个环节》）(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)	2020-05-12 17:26	北京日报客户端	pp	20200512173940
202005121739404	上海战略所｜上海如何吸引信息技术领域外资，看看里斯本经验	利用好信息技术领域的外资是上海发展数字经济乃至科创中心建设的重要一环。葡萄牙首都里斯本以完善的创新生态网络、便捷高效数字基础设施、巨大的人才吸引力和优良的生态环境，正在吸引整个欧洲乃至全球的信息技术领域资本和人才在这里汇聚和迸发。本文梳理了里斯本在吸引信息技术领域外资的有益经验，对上海增强信息技术领域的外资吸引力提供经验借鉴。里斯本信息技术领域外资吸引力增强2018年，里斯本成为西欧地区吸引国外绿地投资额增长最快的城市。（注：绿地投资又称创建投资，是指跨国公司等投资主体在东道国境内设置的部分或全部资产所有权归外国投资者所有的企业，这类投资会直接导致东道国生产能力、产出和就业的增长。）价值总额超10亿的项目共有42个，比2017年上升了61.5%。同时，里斯本也是葡萄牙吸引外资最多的城市，2017年吸引外资的全国占比为53%，2018年则上升到56%。里斯本吸引国外技术投资的主要来源国依次是美国、法国、德国、西班牙、英国、巴西和日本，并且这些投资项目大部分进入软件和IT部门。Google、亚马逊、Uber、沃达丰、华为、思科等国际互联网巨头均在里斯本设立了分支机构。 流入里斯本的FDI（国际直接投资）项目数量   资料来源：FDI Markets 里斯本为何能吸引大量信息技术领域外资第一、完善的创新生态网络一是便捷高效的数字基础设施。2018年，葡萄牙在《经济和社会数字化指数》的排名上升到欧盟的第八名。光纤到户工程使95％家庭可以使用高速网络，远高于欧盟平均水平。5G网络进入实施阶段，预计到2025年完成。在保护历史风貌区的前提下，里斯本完成了对老城区三幢历史建筑的数字化改造；实施开放数据库战略，增加公民参与度以促进创新和创意经济。二是成熟的孵化器和加速器网络。2014年，里斯本是欧洲第一个拨出100万欧元预算用于发展初创企业孵化器网络的城市。里斯本的孵化器网络由孵化器、加速器、初创企业、工厂实验室（如Fab Lab Lisboa，FabLab EDP）、众创空间以及众多天使和风险投资人共同组成。2012年成立的Start-up Lisboa已为35个国家和地区的400家初创企业提供支持，并创造了3500个就业机会。三是紧密联结的创新合作平台。里斯本政府通过启动Tagus park科技园等计划，在企业、大学、研究机构、中介机构组织和居民之间搭建了创新合作平台，促进各方在AI、增强现实、虚拟现实和机器人技术领域的合作。比如，大学和研究机构通过与初创企业和中小企业的互动，将前沿的科学知识嵌入到商业结构中。  第二、高度集中的国际科技人才一是丰富的具备多语言能力的高素质劳动力支撑。2018年“英语熟练度指数”显示，英语在葡萄牙的使用范围比西班牙、法国等欧洲国家更为广泛。IMD的《2018年世界人才报告》显示，在全球63个领先经济体中，葡萄牙在“语言技能”方面排名第五。二是重视工程类专业和高科技技能人才的培育。欧盟统计局（Eurostat）的数据显示，葡萄牙的工程专业毕业生比例位居欧洲第二。葡萄牙政府20年前就与美国领先的工程大学建立了交流计划。三是各类技术签证促进了非欧盟技术人才的流入。葡萄牙的Startup Visa（Tech Visa）、Gold Visa等签证计划，对非欧盟的技术人才有较大吸引力。2018年，里斯本外国居民增长25%，国际学生增长11%，这也使里斯本的科技公司更容易雇用高素质的非欧盟人才。第三、搭建全球科技峰会、投资峰会等国际化平台里斯本基础设施一流，交通便捷，酒店价格低且服务优质，是全球第六大最受欢迎的国际会议城市。2016–2018年间，里斯本承办了众多欧洲技术、医学会议，尤其是各类峰会。一是网络峰会。2016年里斯本成为全球规模最大、最重要的网络峰会（Web Summit）举办城市。Web Summit的组织者决定将在未来十年内继续在里斯本召开这一会议，势必提高里斯本的技术中心地位。二是投资峰会。由著名孵化器Beta-I组织的里斯本投资峰会，参加人数多达4000人，能够帮助许多初创企业寻找到投资者。第四、有效的税收和融资支持政策 一是税收减免。外国投资者可以从葡萄牙颇具吸引力的“非经常性税收居民制度（NHR）”中受益，这一制度是对在葡萄牙生活10年的专业技术人员（创意人才、科学家、医疗从业人员、IT专业人员、高净值人士）的税收减免。二是金融支持。外国和本地企业家可以通过“2亿共同投资基金”或“葡萄牙2020”申请业务资金；任何外国国籍的创业者只要在葡萄牙达到一定的居住年限并符合相关资格标准，就可以申请创业优惠券（StartUP Voucher），获得资金支持；“里斯本创业贷款”项目则主要是为成立三年及三年以上的企业提供最高100%的金融投资支持，为成立3年以下的企业提供最高85%的投资支持。第五、高品质的生态和宜居环境一是宜人的地中海式气候。里斯本冬季温暖、夏季漫长，每年日照长达300天，美食和遗产世界闻名。根据美世咨询公司（Mercer）针对全球超过200个城市的年度研究，里斯本的“生活质量”位居第37位，“城市安全”的排名也位居前列。二是方便快捷的公交体系。里斯本将公交公司卡里斯（Carris）收归市政府所有，积极投资更新车队。并推出涵盖公共汽车、电车、火车和轮船的“一卡通”，推广全体家庭成员可以共享的“全家通”以及基于市区、郊区的阶梯定价安排。与此同时，里斯本还鼓励共享车辆和共享单车的出行方式，目前已有6000多辆共享车辆，计划到2021年实现200公里的自行车道建设。三是多元化的廉租房供给体系。为了抑制近年来房租的大幅上涨，里斯本于2018年启动了廉租房计划，准备新建7000套廉租房。同时，在15个区域启动可负担的住房计划，并增加学生公寓的数量，以增加住房供应的总量，以降低住房成本。对上海吸引信息技术领域外资的启示一、构建高效智能的创新生态网络一是提升数字基础设施的便捷程度。加大5G基础设施的改造，扩大i-shanghai的覆盖面和增强其网络的稳定性和安全性，在地铁、公交等区域增加免费网络覆盖。二是加快支持创新平台形成合作网络。政府积极引导市内的主要孵化器、众创空间等创新平台依托信息技术进行系统化集成，构成创新平台合作网络，使其成为科技创新的“粘合剂”。三是加快提升创新平台网络的共享性。盘活存量资源，提升各类信息技术创新服务平台的服务网络，有序推进平台各创新主体实现信息、资源、市场、人力资源等的共享。二、提高信息技术人员福利待遇，加强复合型人才培养和引进一是要进一步完善“人才绿卡”，“人才券”等人才政策。强化人才的技术认证和能力认证，改变学历认证和职称认证的评价制度，并形成政府与市场双向互动的“人才绿卡”评价制度。二是提高青年科技人才的福利待遇。应加大廉租房的优惠力度，扩大廉租房的供应量和受众面，并探索面向科技型人才的专有薪级体系和标准。三是加强多语种、多技能、跨文化的复合型人才的培养和引进力度。支持和鼓励高校建立多语种的工程教育体系，引进欧美高校的STEM（https://baike.so.com/doc/5441481-5679806.html）人才培养机制，并吸引欧美等国的信息工程技术类复合型人才。三、加大信息科技峰会的举办力度一是借助各类会议平台加强科技与资本的对接范围。依托“世界人工智能大会”等为主要平台，引入全球知名的创投，并争取每年在主宾国或主宾省举行分会议，打造全球性的会议对接平台。二是鼓励国内外知名创投公司在沪设立信息科技资本峰会和创业大赛，形成具有全球影响力的创业大赛品牌。搜集来自全球的创新创意，并为此提供来自全球的风险投资机会和平台，打造成为“科技创新的乐园”。三是继续提升城市软件设施和服务形象。分领域、分地区地逐步推进城市服务能力和服务态度的提升，促进城市文化和服务软实力的改善。四、完善税收优惠政策，建立初创企业的融资支持网络一是要加大税收优惠力度。进一步探索直接的税收豁免政策，从而在一定程度上代替返税优惠。二是建立完善的投融资网络。抓住深化财税体制改革的契机，构建适应科技型初创企业的投融资网络。三是设立科技创业优惠券政策。给有技术、有思想和有创造的科技型人才创业提供创业优惠券，可以作为税收的豁免或折扣凭证，亦可作为创业指导的“听课证”。五、改善城市自然和人文环境，提升居住舒适度一是优化城市自然景观。进一步推进绿化品质、立面整治、景观照明、厕所革命、城中村综合治理、垃圾分类等相关行动。二是完善教育医疗体系。鼓励和支持本土学校进一步加大国际化探索步伐，并通过建设国际医学园区、改善高端医疗服务环境。（作者盛维系经济学博士、副研究员，上海发展战略研究所国际和数据研究室主任。戴跃华系管理学博士，助理研究员，上海发展战略研究所国际和数据研究室研究人员）(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)	2020-05-12 17:25	澎湃新闻	pp	20200512173940
202005121739405	护士节前夕，4名新冠康复者回医院表演致谢	5月11日，湖北武汉。4名新冠肺炎康复患者回到武汉市肺科医院，这次来，不是看病，不是复查，而是来秀轮滑、飙高音，展示他们的康复成果，致谢医护人员。	2020-05-12 17:25	澎湃新闻	pp	20200512173940
202005121739406	孟加拉国新增969例新冠肺炎确诊病例，累计16660例	央视新闻5月12日消息，消息，当地时间5月12日，孟加拉国宣布过去24小时内新增969例新冠肺炎确诊病例，治愈245例，死亡11例。截至目前，该国共确诊16660例新冠肺炎确诊病例，治愈3147例，死亡250例。（原题为《孟加拉国新增969例新冠肺炎确诊病例 累计确诊16660例》）(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)	2020-05-12 17:23	央视新闻	pp	20200512173940
202005121739407	代购罐头被判诈骗32年后改判无罪，耿万喜获78万补偿金	"耿万喜（左）。 现代快报 图现代快报消息，“感谢各级法院，我终于可以安心养老了！”5月12日，耿万喜在电话里高兴不已。现代快报记者了解到，1986年因代购橘子罐头被指控诈骗，盐城滨海人耿万喜被判刑5年，出狱后他走上了漫漫申诉路。2018年被改判无罪，1年多来他一直为国家赔偿事宜奔波，最终在最高院的调解下，他拿到了78万元补偿。【终获清白】历经32年被改判无罪1986年6月25日，滨海县检察院指控耿万喜犯诈骗罪。1986年10月7日，滨海县法院作出一审判决认定：1985年10月 21 日至26日，耿万喜以代购橘子罐头为由，先后两次将滨海县土产果品公司3万元骗到四川省江津县果品公司，作为自己贩卖橘子的资金，使滨海县土产果品公司遭受一定损失。经多方追款，直至1986年3月追回赃款。据此，对耿万喜以诈骗罪判处有期徒刑五年，剥夺政治权利一年。宣判后，耿万喜不服，提出上诉。盐城市中级人民法院于1986年11月24日作出刑事裁定，驳回上诉，维持原判。裁判发生法律效力后，耿万喜不服，提出申诉。最高人民法院于2016年3月3日作出再审决定，指令江苏省高级人民法院进行再审。江苏省高级人民法院经再审于2017年4月10日作出刑事裁定，驳回申诉，维持原判。耿万喜仍不服，又向最高人民法院提出申诉。2018年1月26日，最高人民法院经审查作出再审决定，决定提审本案，并依法组成合议庭公开开庭审理本案。2018年6月，最高人民法院经再审认为，耿万喜并未实施刑法上的虚构事实或隐瞒真相行为，亦无非法占有他人财产的目的，其具有一定履约能力，也为履行合同做出努力，且案涉款项已于案发前返还，滨海县土产果品公司并未遭受经济损失。原审认定耿万喜犯诈骗罪的证据不足，适用法律错误，应当予以纠正。最终，法庭当庭撤销原审判决，改判耿万喜无罪。该案也是最高法第三巡回法庭自成立以来，再审开庭审理并当庭宣判的第一起刑事再审案件。"" 已经过去了32年。"" 或许是因为蒙冤的时间太长，2018年6月6日，现代快报记者见到耿万喜时，他说自己很激动，但没有哭，因为这些年泪已经流干了。【一波三折】申请国家赔偿遭驳回2018年6月，耿万喜向盐城市中级人民法院提出申请164万余元国家赔偿。而盐城中院作出决定，驳回了耿万喜的国家赔偿申请。盐城中院认为，根据《最高人民法院关于溯及力和人民法院赔偿委员会受案范围问题的批复》规定，国家赔偿法不溯及既往。即国家机关及其工作人员行使职权时侵犯公民、法人和其他组织合法权益的行为，发生在1994年12月31日之前的，按照以前的有关规定处理，侵犯人身自由权的侵权行为持续时间为被羁押之日到羁押被解除之日。盐城中院认为，耿万喜 1986年4月28日被逮捕羁押，1990年9月3日被假释解除羁押，侵权行为发生在 1994年12月31日之前，因此本案不适用国家赔偿法的规定，应当按照相关规定进行善后处理。因此驳回了耿万喜的国家赔偿申请。“对这个结果，我不能接受，将向江苏高院申请赔偿。”耿万喜说，他本来有正式工作，是国企职工，就因为被法院错判，自己被开除，无法享受正常的社保、医保待遇。现在自己年老多病，目前靠低保生活。耿万喜的代理律师也曾表示，2018年6月5日，最高人民法院改判耿万喜无罪，也就是说盐城中院的侵权行为持续到的时间应该是 2018年6月份，耿万喜国家赔偿案不适用1995年的《批复》，应当根据《国家赔偿法》的相关规定申请国家赔偿。【尘埃落定】回归到了正常的生活2019年5月，耿万喜向江苏省高院申诉，江苏省高院参照《国家赔偿法》的规定，提出由盐城市中院落实，向耿万喜支付补偿金68万元。另考虑耿万喜的实际情况，再给其补助10万元，合计78万元。但该补偿方案，耿万喜并不满意。最终，江苏省高院驳回了其国家赔偿申请。2019年7月，耿万喜向最高人民法院提起申诉，索赔金额由最初的164万余元，调整为203万余元，“索赔金额提高的原因有两个，一是人身自由赔偿金由日赔287元，提升到315元；二是精神损害赔偿不是3年而是32年。”他说。5月12日上午，耿万喜告诉现代快报记者，最高人民法院的法官依据《国家赔偿法》最新参照标准进行调解，补偿他78万元。“主要是限制人身自由与精神损害这两项，钱已经到账了。”耿万喜称，对于他提出的工资补发、退休金、医保等，没有能予以补偿。“今年我正好70岁，退一步海阔天空吧。这一路走来，要感谢各级法院的法官、媒体的关心关注，以及律师的法律援助。”如今耿万喜在苏州随儿子一起生活，接送孙女上学、放学，“我现在已经回归到了正常的生活，安心地养老了。”（原题为《蒙冤34年后拿到78万补偿，耿万喜：可以安心养老了》）(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)"	2020-05-12 17:22	姜振军/现代快报	pp	20200512173940
202005121739408	北京：复学复课以班级为单元实施闭环管理	5月12日，第105场北京市新型冠状病毒肺炎疫情防控工作新闻发布会举行。北京市委宣传部副部长徐和建在会上介绍，要持续做好疫情防控形势的研判和评估。落实各区属地责任和学校主体责任，坚持一校一案，以班级为单元实现闭环管理，有序推进复学复课。（原题为《北京：复学复课以班级为单元实施闭环管理》）(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)	2020-05-12 17:19	北京头条客户端	pp	20200512173940
202005121739409	持刀入室强用他人支付宝借呗花呗额度，男子获刑10年6个月	北京头条客户端5月12日消息，男子傅某平时喜欢给主播打赏讨欢心，但他平时没有工作，还欠着朋友的钱。为了继续给主播打赏同时还清欠款，傅某蒙面持刀入室抢劫，抢走前同事支付宝内的借呗和花呗。据福建南安法院5月12日消息， 日前法院经过审理以傅某犯抢劫罪，判处其有期徒刑10年6个月。2020年1月10日凌晨，陈先生正在家中二楼房间内熟睡。睡梦中，他被脖子上冰冷的刀刃叫醒。一名蒙面男子右手持着他家厨房菜刀顶着他的脖子，左手也拿着他的那部手机，胁迫他开通支付宝内的借呗额度。躺在床上的陈先生不敢反抗，只好按照要求做完识别动作。随后，这名蒙面男子就用陈先生的借呗申请出一笔1800元的贷款。贷款到账后，该蒙面男子便将这1800元转至他朋友的支付宝账户，用于偿还债务。蒙面男子想到自己身无分文、没办法给主播打赏，索性“一不做二不休”，再次用陈先生支付宝内600元的花呗额度，购买了某平台的星币用于打赏主播。为了防止陈先生报警，蒙面男子还“自作聪明”地将手机关机带离现场，并丢弃在一桥下小溪。本文图均为 福建高院微信公众号 图该蒙面持刀入室抢劫的男子姓傅，系南安金淘人。傅某平时喜欢上网听歌，经常会在某直播平台上给主播刷礼物博取好感。据了解，傅某没有工作、没有收入，甚至还向朋友借下1800元用于满足自己的虚荣心。为了偿还债务，也为了继续在直播间内留下自己炫目的痕迹，2020年1月10日凌晨1时许，他起意到曾经一起共事的陈某家中实施作案。案发当天，傅某一路步行进入陈某家厨房，并找到一把菜刀，后窜至二楼陈某房间，采用持刀威胁手法控制陈某，实施前述犯罪行为。案发后不到10个小时，傅某就被警方抓获。近日，南安法院通过云端法庭公开审理被告人傅某涉嫌抢劫罪一案。南安法院一审认为，被告人傅某以非法占有为目的，采取暴力手段入户劫取被害人财物，其行为已构成抢劫罪。根据本案的犯罪事实，情节和社会危害后果，结合被告人归案后的认罪、悔罪表现，法院以被告人傅某犯抢劫罪，判处有期徒刑10年6个月。（原题为《持刀入室强用他人支付宝借呗花呗额度，男子获刑10年半》）(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)	2020-05-12 17:19	北京头条客户端	pp	20200512173940
2020051217394010	如何缓解家长教育焦虑？在沪全国政协委员：需多方合力	近年来，教育焦虑已成为很多家长普遍面临的问题。如何缓解家长教育焦虑？在即将召开的“全国两会”期间，在沪全国政协委员、上海开放大学校长袁雯拟提交一份提案，建议继续推进各级各类考试招生制度改革，从制度上缓解家长对升学的焦虑。同时，持续强化教师队伍建设，并逐步建立健全家庭教育公共服务体系，比如为在校大学生开设婚姻家庭通识课程，为未来的家长们提供知识和能力储备等。袁雯在提案中指出，2018年中国家长教育焦虑指数调查报告指出，68%的家长感到教育焦虑，家长最焦虑的教育话题是学习成绩。“今年1月，我们就家庭教育开展了对15000多名家长的在线调查，8000多名小学生家长中，80%焦虑学习成绩和小升初压力；2800多名中学生家长中，60%仍然为学习成绩、升学而焦虑。”在袁雯看来，家长对教育的过度焦虑已经脱离教育的范畴，成为一个社会问题。家长对教育的集体焦虑催生巨大的课外补习需求，校外培训盛行，推波助澜了教育的盲目化和无序化，甚至给素质教育的实施、教育改革的推进带来不少的压力。家长的过度焦虑甚至会对孩子的身心健康发展造成负面的作用和影响。提案认为，造成家长教育焦虑的原因是多方面的，包括：家长的家庭教育能力不足、教育观念和知识欠缺使家长在应对升学压力、亲子沟通等教育问题时产生紧张不安和无力感；学校教育评价导向和改革的阶段性增加了家长的教育焦虑；优质教育资源短缺等。“缓解家长的教育焦虑是一个系统工程，需要家长、学校、社会、政府的共同参与、协同推进。”为此，袁雯委员提出了三个方面的具体建议：第一，继续推进各级各类考试招生制度改革，从制度上缓解家长对升学压力的焦虑。建议教育主管部门在高等教育已经大众化的前提下，转变思路，在升学制度设计中体现“宽进严出”，可先行在高中（中职）、高职和本科等各级各类教育中选择部分学校开展申请式录取或以综合评价方式录取的试点；在职业教育是一种教育类型而非教育层次的共识下，重新研究高中普职升学比例，既尊重学习者意愿，改变以成绩划分职业教育和普通教育的现状。第二，持续强化教师队伍建设，充分发挥学校在引导科学合适家庭教育的作用，缓解家长的群体焦虑。建议把教师队伍建设放在首位，把师德师风放在教师队伍建设的首位，把家庭教育内容纳入教师培训课程；更好发挥家长学校、家校委员会等的作用，成为沟通学生信息、融合学校教育和家庭教育、传播家庭教育理念方式、传递有利于孩子成长的教育正能量的主渠道和主平台，缓解家长因沟通不畅、信息不全、方式不清导致的群体焦虑。第三，逐步建立健全家庭教育公共服务体系，通过多种方式引导家长树立科学的教育观念，增强家庭教育能力。建议为在校大学生开设婚姻家庭通识课程，为未来的家长们提供知识和能力储备；依托社区、学校和专业的家庭教育机构，建立在线家长学校或课堂，方便家长获得家庭教育帮助；加强妇联与教育部门在家庭教育方面的深度合作与协同。比如：大学可开设家庭教育相关专业，建立家庭教育研究机构，承担家庭教育的理论研究与专业人才培养；双方在建立区域家庭教育指导服务中心，传播科学家庭教育理念、开展家庭教育培训等方面共享资源与平台，为全社会提供高品质的家庭教育服务。(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)	2020-05-12 17:16	澎湃新闻	pp	20200512173940
